stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,stop_access
n2144158429,060025,花园桥D2出口,花园桥D2出口,,39.9302709,116.3036167,,,2,r6157807,,,,,
n3923481273,060025,花园桥D1出口,花园桥D1出口,,39.9307588,116.303019,,,2,r6157807,,,,,
n2144158430,060025,花园桥C出口,花园桥C出口,,39.9308053,116.3052898,,,2,r6157807,,,,,
n2144158432,060025,花园桥B2出口,花园桥B2出口,,39.9313458,116.3059936,,,2,r6157807,,,,,
n2144158431,060025,花园桥B1出口,花园桥B1出口,,39.9313453,116.3048565,,,2,r6157807,,,,,
n2144158433,060025,花园桥A出口,花园桥A出口,,39.9313308,116.3034018,,,2,r6157807,,,,,
n4137849442,060027,白石桥南(上行),白石桥南,,39.9312072,116.318605,,,0,r8048031,,,,,
r8048031,060027,白石桥南,白石桥南,,39.9312548,116.318448,,,1,,,,,,
n8675160717,060027,白石桥南A出口,白石桥南A出口,,39.9327039,116.3192111,,,2,r8048031,,,,,
n8675156516,060027,白石桥南B出口,白石桥南B出口,,39.932844,116.3200643,,,2,r8048031,,,,,
n8675160718,060027,白石桥南C出口,白石桥南C出口,,39.9313526,116.3204831,,,2,r8048031,,,,,
n8675160719,060027,白石桥南G出口,白石桥南G出口,,39.930805,116.3182757,,,2,r8048031,,,,,
n8675160720,060027,白石桥南E出口,白石桥南E出口,,39.9313498,116.3174262,,,2,r8048031,,,,,
n11283748467,060029,二里沟(上行),二里沟,,39.9310435,116.3273071,,,0,r16546684,,,,,
r16546684,060029,二里沟,二里沟,,39.9310721,116.3275776,,,1,,,,,,
n11283755472,060029,二里沟A1出口,二里沟A1出口,,39.9313866,116.3268196,,,2,r16546684,,,,,
n11283755475,060029,二里沟A2出口,二里沟A2出口,,39.9326385,116.3270555,,,2,r16546684,,,,,
n11283755473,060029,二里沟出口,二里沟出口,,39.93216,116.32711,,,2,r16546684,,,,,
n11283755474,060029,二里沟B出口,二里沟B出口,,39.9326972,116.3276136,,,2,r16546684,,,,,
n11283755471,060029,二里沟C出口,二里沟C出口,,39.93037,116.32785,,,2,r16546684,,,,,
n11283748466,060029,二里沟D出口,二里沟D出口,,39.9308756,116.32619,,,2,r16546684,,,,,
n4137849444,060031,车公庄西(上行),车公庄西,,39.9310249,116.3379919,,,0,r6157806,,,,,
r6157806,060031,车公庄西,车公庄西,,39.931061,116.3379903,,,1,,,,,,
n4137849445,060033,车公庄(上行),车公庄,,39.930949,116.3486293,,,0,r1650228,,,,,
r1650228,060033,车公庄,车公庄,,39.9311554,116.3493426,,,1,,,,,,
n4139856527,060035,平安里(上行),平安里,,39.9312836,116.3651717,,,0,r2068918,,,,,
r2068918,060035,平安里,平安里,,39.9313232,116.3651624,,,1,,,,,,
n11992333189,060035,平安里E出口,平安里E出口,,39.9313812,116.3632469,,,2,r2068918,,,,,
n11992333190,060035,平安里H出口,平安里H出口,,39.9309557,116.3640303,,,2,r2068918,,,,,
n4139856519,060037,北海北(上行),北海北,,39.9317812,116.3802196,,,0,r6159576,,,,,
r6159576,060037,北海北,北海北,,39.9317985,116.3800445,,,1,,,,,,
n2433565012,060037,北海北D出口,北海北D出口,,39.9316322,116.379234,,,2,r6159576,,,,,
n2433565023,060037,北海北A出口,北海北A出口,,39.9319758,116.3788037,,,2,r6159576,,,,,
n13239733934,060037,北海北B出口,北海北B出口,,39.9322408,116.3819986,,,2,r6159576,,,,,
n4139856525,060039,南锣鼓巷(上行),南锣鼓巷,,39.931594,116.3966752,,,0,r7842109,,,,,
r7842109,060039,南锣鼓巷,南锣鼓巷,,39.9316439,116.3966927,,,1,,,,,,
n4400766340,060039,南锣鼓巷A出口,南锣鼓巷A出口,,39.9318691,116.3964986,,,2,r7842109,,,,,
n4400766339,060039,南锣鼓巷B出口,南锣鼓巷B出口,,39.9318263,116.3976606,,,2,r7842109,,,,,
n4139856523,060041,东四(上行),东四,,39.9229155,116.4102509,,,0,r7842108,,,,,
r7842108,060041,东四,东四,,39.9229744,116.4102477,,,1,,,,,,
n1990853188,060041,东四D出口,东四D出口,,39.9226136,116.410702,,,2,r7842108,,,,,
n6787169488,060041,东四E出口,东四E出口,,39.923311,116.4092146,,,2,r7842108,,,,,
n6454510152,060041,东四B出口,东四B出口,,39.9236429,116.4118476,,,2,r7842108,,,,,
n6787169487,060041,东四G出口,东四G出口,,39.9225891,116.410285,,,2,r7842108,,,,,
n4139856521,060043,朝阳门(上行),朝阳门,,39.9230328,116.4274038,,,0,r8048009,,,,,
r8048009,060043,朝阳门,朝阳门,,39.9230647,116.4279504,,,1,,,,,,
n5994862291,060043,朝阳门H出口,朝阳门H出口,,39.9227339,116.4251962,,,2,r8048009,,,,,
n6694898270,060043,朝阳门E出口,朝阳门E出口,,39.9232665,116.4263436,,,2,r8048009,,,,,
n6694898271,060043,朝阳门G出口,朝阳门G出口,,39.9228098,116.426349,,,2,r8048009,,,,,
n2468419434,060045,东大桥(上行),东大桥,,39.9214284,116.4455655,,,0,r6159577,,,,,
r6159577,060045,东大桥,东大桥,,39.921482,116.4455603,,,1,,,,,,
n7672184054,060045,东大桥A出口,东大桥A出口,,39.9222382,116.4446127,,,2,r6159577,,,,,
n7672184056,060045,东大桥B出口,东大桥B出口,,39.9222423,116.4463806,,,2,r6159577,,,,,
n11203076219,060045,东大桥出口,东大桥出口,,39.92232,116.44592,,,2,r6159577,,,,,
n10675884486,060045,东大桥出口,东大桥出口,,39.9213465,116.4451141,,,2,r6159577,,,,,
n7672184055,060045,东大桥D1出口,东大桥D1出口,,39.9216588,116.4461224,,,2,r6159577,,,,,
n7672184057,060045,东大桥D2出口,东大桥D2出口,,39.9207128,116.4452226,,,2,r6159577,,,,,
n2468419432,060047,呼家楼(上行),呼家楼,,39.9219178,116.4555199,,,0,r8047926,,,,,
r8047926,060047,呼家楼,呼家楼,,39.9220995,116.4554956,,,1,,,,,,
n3450796157,060047,呼家楼C1出口,呼家楼C1出口,,39.921636,116.4558843,,,2,r8047926,,,,,
n3450796158,060047,呼家楼C2出口,呼家楼C2出口,,39.9205107,116.4560131,,,2,r8047926,,,,,
n3450796161,060047,呼家楼B出口,呼家楼B出口,,39.9229669,116.455836,,,2,r8047926,,,,,
n3450796155,060047,呼家楼G出口,呼家楼G出口,,39.9218334,116.4543796,,,2,r8047926,,,,,
n3450796160,060047,呼家楼A出口,呼家楼A出口,,39.9224814,116.4544091,,,2,r8047926,,,,,
n3450796159,060047,呼家楼H出口,呼家楼H出口,,39.922216,116.4536661,,,2,r8047926,,,,,
n1840733228,060047,呼家楼出口,呼家楼出口,,39.9218323,116.4543424,,,2,r8047926,,,,,
n3450796156,060047,呼家楼D出口,呼家楼D出口,,39.9207391,116.4549938,,,2,r8047926,,,,,
n2468419429,140071,金台路(上行),金台路,,39.9215091,116.4724784,,,0,r4622761,,,,,
r4622761,140071,金台路,金台路,,39.9215918,116.4723407,,,1,,,,,,
n4832116904,140071,金台路D出口,金台路D出口,,39.9214776,116.471555,,,2,r4622761,,,,,
n4832116905,140071,金台路A出口,金台路A出口,,39.9218211,116.4713152,,,2,r4622761,,,,,
n4832116906,140071,金台路B出口,金台路B出口,,39.9217664,116.4723568,,,2,r4622761,,,,,
n4832116907,140071,金台路D出口,金台路D出口,,39.9214501,116.4726076,,,2,r4622761,,,,,
n4832116908,140071,金台路E出口,金台路E出口,,39.9221879,116.4717438,,,2,r4622761,,,,,
n4832116909,140071,金台路F出口,金台路F出口,,39.9231358,116.4723373,,,2,r4622761,,,,,
n4148548620,060051,十里堡(上行),十里堡,,39.9215626,116.4959711,,,0,r6170652,,,,,
r6170652,060051,十里堡,十里堡,,39.9216269,116.4960424,,,1,,,,,,
n4148548618,060053,青年路(上行),青年路,,39.9216491,116.5111323,,,0,r6170651,,,,,
r6170651,060053,青年路,青年路,,39.9216819,116.5108366,,,1,,,,,,
n5257010481,060053,青年路C出口,青年路C出口,,39.9215331,116.5121743,,,2,r6170651,,,,,
n5257010482,060053,青年路B出口,青年路B出口,,39.922232,116.5128881,,,2,r6170651,,,,,
n11559318415,060053,青年路D出口,青年路D出口,,39.9215976,116.5101639,,,2,r6170651,,,,,
n3416840247,060055,褡裢坡(上行),褡裢坡,,39.9226389,116.5583652,,,0,r4726852,,,,,
r4726852,060055,褡裢坡,褡裢坡,,39.9226731,116.5581345,,,1,,,,,,
n11542917162,060055,褡裢坡B出口,褡裢坡B出口,,39.9233459,116.5583424,,,2,r4726852,,,,,
n11542917163,060055,褡裢坡C出口,褡裢坡C出口,,39.9226712,116.5589137,,,2,r4726852,,,,,
n11542917161,060055,褡裢坡D出口,褡裢坡D出口,,39.9223297,116.5572561,,,2,r4726852,,,,,
n3384472063,060057,黄渠(上行),黄渠,,39.9227753,116.5730944,,,0,r4726853,,,,,
r4726853,060057,黄渠,黄渠,,39.9228365,116.5730712,,,1,,,,,,
n11542805942,060057,黄渠A出口,黄渠A出口,,39.9234076,116.5712465,,,2,r4726853,,,,,
n11542805943,060057,黄渠B出口,黄渠B出口,,39.9236997,116.5728344,,,2,r4726853,,,,,
n11542805944,060057,黄渠C出口,黄渠C出口,,39.9229139,116.5732313,,,2,r4726853,,,,,
n11542805945,060057,黄渠D出口,黄渠D出口,,39.92277,116.5713672,,,2,r4726853,,,,,
n4148548616,060059,常营(上行),常营,,39.9242649,116.5936436,,,0,r6170650,,,,,
r6170650,060059,常营,常营,,39.92433028000001,116.59427836,,,1,,,,,,
n11816785332,060059,常营E出口,常营E出口,,39.92438,116.5952,,,2,r6170650,,,,,
n12399943037,060059,常营出口,常营出口,,39.9251137,116.5932228,,,2,r6170650,,,,,
n3384472073,060061,草房(上行),草房,,39.9234237,116.6103267,,,0,r6172388,,,,,
r6172388,060061,草房,草房,,39.9235091,116.6103044,,,1,,,,,,
n9209966180,060061,草房A出口,草房A出口,,39.9236525,116.6093712,,,2,r6172388,,,,,
n9209966181,060061,草房D出口,草房D出口,,39.923131,116.6099631,,,2,r6172388,,,,,
n9209966182,060061,草房C出口,草房C出口,,39.9233237,116.6110444,,,2,r6172388,,,,,
n9209966183,060061,草房B出口,草房B出口,,39.9243961,116.610579,,,2,r6172388,,,,,
n3416840273,060063,物资学院路(上行),物资学院路,,39.9258964,116.6334969,,,0,r6172393,,,,,
r6172393,060063,物资学院路,物资学院路,,39.9259297,116.6334973,,,1,,,,,,
n9174345649,060063,物资学院路A出口,物资学院路A出口,,39.9259799,116.6329776,,,2,r6172393,,,,,
n9174345654,060063,物资学院路B出口,物资学院路B出口,,39.9258289,116.6351286,,,2,r6172393,,,,,
n9174345659,060063,物资学院路D出口,物资学院路D出口,,39.9254932,116.6331641,,,2,r6172393,,,,,
n4150606943,060065,通州北关(上行),通州北关,,39.9174567,116.6554601,,,0,r6172392,,,,,
r6172392,060065,通州北关,通州北关,,39.9174644,116.6555297,,,1,,,,,,
n9209966177,060065,通州北关A出口,通州北关A出口,,39.9178959,116.6545871,,,2,r6172392,,,,,
n9209966178,060065,通州北关B出口,通州北关B出口,,39.9181783,116.6557943,,,2,r6172392,,,,,
n9209966179,060065,通州北关C出口,通州北关C出口,,39.9158539,116.6555686,,,2,r6172392,,,,,
n4150606934,060069,北运河西(上行),北运河西,,39.9017338,116.6821801,,,0,r6172387,,,,,
r6172387,060069,北运河西,北运河西,,39.9018256,116.6819734,,,1,,,,,,
n4417644117,060069,北运河西B出口,北运河西B出口,,39.9018054,116.6834802,,,2,r6172387,,,,,
n9209966164,060069,北运河西A出口,北运河西A出口,,39.9023123,116.6814262,,,2,r6172387,,,,,
n6172173752,060071,北运河东(上行),北运河东,,39.9020274,116.7018192,,,0,r9925335,,,,,
r9925335,060071,北运河东,北运河东,,39.9021187,116.7018094,,,1,,,,,,
n9209966170,060071,北运河东D出口,北运河东D出口,,39.9019487,116.6999492,,,2,r9925335,,,,,
n9209966172,060071,北运河东C出口,北运河东C出口,,39.9018718,116.7020739,,,2,r9925335,,,,,
n9209966171,060071,北运河东B出口,北运河东B出口,,39.9023349,116.7020626,,,2,r9925335,,,,,
n4150606939,060073,郝家府(上行),郝家府,,39.9020892,116.711363,,,0,r6172390,,,,,
r6172390,060073,郝家府,郝家府,,39.9021403,116.7111595,,,1,,,,,,
n6068627742,060073,郝家府A出口,郝家府A出口,,39.9022022,116.7093183,,,2,r6172390,,,,,
n6068627743,060073,郝家府A出口,郝家府A出口,,39.9022635,116.7107618,,,2,r6172390,,,,,
n6068627745,060073,郝家府C出口,郝家府C出口,,39.90124,116.7123865,,,2,r6172390,,,,,
n6068627744,060073,郝家府D出口,郝家府D出口,,39.9011809,116.7108683,,,2,r6172390,,,,,
n9209966169,060073,郝家府B出口,郝家府B出口,,39.9018924,116.712244,,,2,r6172390,,,,,
n4150606937,060075,东夏园(上行),东夏园,,39.9021825,116.7274377,,,0,r6172389,,,,,
r6172389,060075,东夏园,东夏园,,39.9022116,116.7272447,,,1,,,,,,
n6068627732,060075,东夏园A出口,东夏园A出口,,39.9023876,116.7265414,,,2,r6172389,,,,,
n6068627734,060075,东夏园B出口,东夏园B出口,,39.9026021,116.7291893,,,2,r6172389,,,,,
n6068627733,060075,东夏园D出口,东夏园D出口,,39.9015674,116.7262708,,,2,r6172389,,,,,
n9209966173,060075,东夏园C出口,东夏园C出口,,39.9015479,116.7284164,,,2,r6172389,,,,,
n4150606941,060077,潞城(上行),潞城,,39.901521,116.7418812,,,0,r6172391,,,,,
r6172391,060077,潞城,潞城,,39.9016234,116.7416309,,,1,,,,,,
n9209966174,060077,潞城D出口,潞城D出口,,39.901068,116.7409756,,,2,r6172391,,,,,
n9209966175,060077,潞城B出口,潞城B出口,,39.9016023,116.7425327,,,2,r6172391,,,,,
n12229030036,060079,潞阳(上行),潞阳,,39.8889097,116.7508555,,,0,r20022685,,,,,
r20022685,060079,潞阳,潞阳,,39.8888289,116.7510869,,,1,,,,,,
n13417552675,060079,潞阳(下行),潞阳,,39.8888163,116.7513102,,,0,r20022685,,,,,
n4150606942,060077,潞城(下行),潞城,,39.901627,116.741919,,,0,r6172391,,,,,
n4150606938,060075,东夏园(下行),东夏园,,39.9022645,116.727439,,,0,r6172389,,,,,
n4150606940,060073,郝家府(下行),郝家府,,39.9021789,116.7113584,,,0,r6172390,,,,,
n6172173751,060071,北运河东(下行),北运河东,,39.9022108,116.7018207,,,0,r9925335,,,,,
n4150606935,060069,北运河西(下行),北运河西,,39.9018355,116.6822193,,,0,r6172387,,,,,
n4150606944,060065,通州北关(下行),通州北关,,39.9174745,116.6555958,,,0,r6172392,,,,,
n4150606945,060063,物资学院路(下行),物资学院路,,39.9259644,116.6334967,,,0,r6172393,,,,,
n4150606936,060061,草房(下行),草房,,39.9235794,116.6102699,,,0,r6172388,,,,,
n4148548617,060059,常营(下行),常营,,39.9243612,116.5936317,,,0,r6170650,,,,,
n3416840249,060057,黄渠(下行),黄渠,,39.9228927,116.5730502,,,0,r4726853,,,,,
n3416840248,060055,褡裢坡(下行),褡裢坡,,39.9227035,116.5583505,,,0,r4726852,,,,,
n4148548619,060053,青年路(下行),青年路,,39.9217932,116.5111093,,,0,r6170651,,,,,
n4148548621,060051,十里堡(下行),十里堡,,39.9217003,116.4959691,,,0,r6170652,,,,,
n2468419430,140071,金台路(下行),金台路,,39.9217058,116.4724805,,,0,r4622761,,,,,
n2468419431,060047,呼家楼(下行),呼家楼,,39.921968,116.4555211,,,0,r8047926,,,,,
n2468419433,060045,东大桥(下行),东大桥,,39.9215232,116.4455546,,,0,r6159577,,,,,
n4139856522,060043,朝阳门(下行),朝阳门,,39.9231486,116.4274132,,,0,r8048009,,,,,
n4139856524,060041,东四(下行),东四,,39.9230398,116.4102469,,,0,r7842108,,,,,
n4139856526,060039,南锣鼓巷(下行),南锣鼓巷,,39.9317026,116.3967119,,,0,r7842109,,,,,
n4139856520,060037,北海北(下行),北海北,,39.9318253,116.3802142,,,0,r6159576,,,,,
n4139856528,060035,平安里(下行),平安里,,39.9313596,116.3651691,,,0,r2068918,,,,,
n4137849446,060033,车公庄(下行),车公庄,,39.9310974,116.3486306,,,0,r1650228,,,,,
n3053715983,060031,车公庄西(下行),车公庄西,,39.9310984,116.3379924,,,0,r6157806,,,,,
n11283748468,060029,二里沟(下行),二里沟,,39.9311178,116.3273057,,,0,r16546684,,,,,
n4137849443,060027,白石桥南(下行),白石桥南,,39.9312991,116.3186035,,,0,r8048031,,,,,
n4137849450,060025,花园桥(下行),花园桥,,39.9311764,116.304113,,,0,r6157807,,,,,
n4137849448,900061,慈寿寺(下行),慈寿寺,,39.9317062,116.288585,,,0,r2672957,,,,,
n2099471227,060021,海淀五路居(下行),海淀五路居,,39.9314412,116.2708883,,,0,r2684755,,,,,
n6127534685,060019,田村(下行),田村,,39.9284472,116.2468943,,,0,r9806935,,,,,
n6127534581,060017,廖公庄(下行),廖公庄,,39.9314936,116.2208809,,,0,r9813933,,,,,
n6127534534,060015,西黄村(下行),西黄村,,39.9325692,116.2006193,,,0,r9813934,,,,,
n6127534572,060013,杨庄(下行),杨庄,,39.926508,116.1795474,,,0,r9813935,,,,,
n6127534570,060011,苹果园(下行),苹果园,,39.9244157,116.1712875,,,0,r9736311,,,,,
n6127534568,060009,金安桥(下行),金安桥,,39.9220081,116.1566363,,,0,r9620284,,,,,
n3369459828,070021,北京西站(上行),北京西站,,39.8935406,116.3150518,,,0,r9803586,,,,,
r9803586,070021,北京西站,北京西站,,39.8935411,116.3151056,,,1,,,,,,
n3369459897,070023,湾子(上行),湾子,,39.8889046,116.3213673,,,0,r4630723,,,,,
r4630723,070023,湾子,湾子,,39.8889326,116.3213598,,,1,,,,,,
n3369459799,070025,达官营(上行),达官营,,39.8881785,116.331697,,,0,r4630728,,,,,
r4630728,070025,达官营,达官营,,39.888892,116.3293717,,,1,,,,,,
n3369458280,070027,广安门内(上行),广安门内,,39.8884513,116.3516838,,,0,r4630718,,,,,
r4630718,070027,广安门内,广安门内,,39.8885681,116.351727,,,1,,,,,,
n10862421887,070027,广安门内C出口,广安门内C出口,,39.8878156,116.3519256,,,2,r4630718,,,,,
n3369459390,070029,菜市口(上行),菜市口,,39.8879142,116.3675067,,,0,r9736321,,,,,
r9736321,070029,菜市口,菜市口,,39.887991,116.3682164,,,1,,,,,,
n8830757627,070029,菜市口E出口,菜市口E出口,,39.8883437,116.3673055,,,2,r9736321,,,,,
n8830757632,070029,菜市口G出口,菜市口G出口,,39.8875258,116.3675852,,,2,r9736321,,,,,
n8830757651,070029,菜市口F出口,菜市口F出口,,39.8883574,116.3692585,,,2,r9736321,,,,,
n3369459806,070031,虎坊桥(上行),虎坊桥,,39.8883373,116.3773932,,,0,r4630727,,,,,
r4630727,070031,虎坊桥,虎坊桥,,39.8883975,116.3774806,,,1,,,,,,
n4844392642,070031,虎坊桥出口,虎坊桥出口,,39.8879058,116.380333,,,2,r4630727,,,,,
n6732322957,070031,虎坊桥出口,虎坊桥出口,,39.8883913,116.3776933,,,2,r4630727,,,,,
n6731175877,070031,虎坊桥出口,虎坊桥出口,,39.8884156,116.3790265,,,2,r4630727,,,,,
n3369459913,070033,珠市口(上行),珠市口,,39.8900482,116.3930842,,,0,r15665232,,,,,
r15665232,070033,珠市口,珠市口,,39.8893117,116.3921937,,,1,,,,,,
n7149581579,070033,珠市口A出口,珠市口A出口,,39.8901127,116.3913645,,,2,r15665232,,,,,
n7589864652,070033,珠市口C出口,珠市口C出口,,39.8898543,116.3933391,,,2,r15665232,,,,,
n7589864651,070033,珠市口D出口,珠市口D出口,,39.8891672,116.39103,,,2,r15665232,,,,,
n7589864650,070033,珠市口E出口,珠市口E出口,,39.8890723,116.3915609,,,2,r15665232,,,,,
n3369459930,070035,桥湾(上行),桥湾,,39.891248,116.4032069,,,0,r4630721,,,,,
r4630721,070035,桥湾,桥湾,,39.8912849,116.4022485,,,1,,,,,,
n3369459945,070037,磁器口(上行),磁器口,,39.8916421,116.4126275,,,0,r9803542,,,,,
r9803542,070037,磁器口,磁器口,,39.8917025,116.4126199,,,1,,,,,,
n3369459811,070039,广渠门内(上行),广渠门内,,39.8922475,116.4277302,,,0,r4630719,,,,,
r4630719,070039,广渠门内,广渠门内,,39.8922863,116.4277207,,,1,,,,,,
n3369459965,070041,广渠门外(上行),广渠门外,,39.8922244,116.4430499,,,0,r4630720,,,,,
r4630720,070041,广渠门外,广渠门外,,39.8923066,116.4430351,,,1,,,,,,
n3369459955,100041,双井(上行),双井,,39.8920267,116.4552294,,,0,r8378140,,,,,
r8378140,100041,双井,双井,,39.8920933,116.4552314,,,1,,,,,,
n6780237716,100041,双井A出口,双井A出口,,39.8924404,116.4543676,,,2,r8378140,,,,,
n6780237778,100041,双井B2出口,双井B2出口,,39.8923745,116.4568352,,,2,r8378140,,,,,
n6780237774,100041,双井D出口,双井D出口,,39.8918221,116.4545554,,,2,r8378140,,,,,
n3369459952,140065,九龙山(上行),九龙山,,39.8918579,116.4714337,,,0,r9736326,,,,,
r9736326,140065,九龙山,九龙山,,39.8921089,116.4716849,,,1,,,,,,
n6780237764,140065,九龙山A出口,九龙山A出口,,39.892221,116.4706085,,,2,r9736326,,,,,
n6780237698,140065,九龙山B出口,九龙山B出口,,39.8931598,116.4720136,,,2,r9736326,,,,,
n6780237763,140065,九龙山D出口,九龙山D出口,,39.8916162,116.4704476,,,2,r9736326,,,,,
